#{"t_start": 1621921320.5059023, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
656.0,424,76439.473288
332.0,249,76483.341008
550.0,531,76548.282989
270.0,265,76554.368443
408.0,209,76627.3451
1484.0,827,76698.350202
1462.0,1236,76846.771052
432.0,246,76853.640852
1472.0,764,76992.254391
1486.0,779,77064.911611
998.0,580,77120.358301
1476.0,1104,77250.182226
762.0,377,77309.071619
1482.0,776,77443.26592
660.0,326,77453.919722
682.0,343,77507.721436
1480.0,707,77572.413422
1490.0,724,77692.44295
992.0,546,77766.69031
406.0,214,77775.645666
1088.0,598,77842.365599
996.0,625,77945.914278
1110.0,559,77992.481295
996.0,553,78045.10603
1484.0,760,78115.236665
492.0,251,78185.814499
982.0,485,78245.802332
654.0,328,78256.562037
764.0,452,78309.43974
722.0,359,78361.879353
1472.0,651,78427.251305
1078.0,536,78513.306164
780.0,385,78587.239134
990.0,724,78661.240323
430.0,244,78708.307484
992.0,493,78759.061945
1476.0,681,78832.930444
720.0,360,78901.138982
894.0,1142,79044.628133
992.0,524,79100.253594
728.0,363,79159.672963
324.0,246,79164.879903
996.0,686,79290.310896
994.0,551,79365.213026
992.0,525,79453.771896
1474.0,708,79537.910276
800.0,391,79591.25274
1488.0,777,79652.295613
776.0,433,79719.871047
586.0,294,79790.335928
756.0,374,79867.427546
662.0,333,79877.907347
652.0,324,79927.55056
752.0,372,79981.080292
1476.0,759,80051.5669
258.0,139,80055.366578
786.0,385,80111.754323
994.0,512,80202.460717
1472.0,771,80308.931915
678.0,347,80319.742468
1468.0,851,80441.013011
760.0,380,80502.503161
808.0,410,80562.03189
1480.0,812,80633.459004
542.0,519,80692.665356
742.0,371,80751.678828
1484.0,716,80822.142702
788.0,388,80872.8793
432.0,404,80927.020088
1468.0,723,80990.35478
88.0,78,80992.786534
898.0,1193,81159.472077
796.0,391,81169.776064
336.0,314,81219.780495
268.0,295,81273.973047
1472.0,748,81330.947103
760.0,383,81384.45826
996.0,562,81435.869615
986.0,500,81495.630476
398.0,208,81503.661114
774.0,434,81550.798655
554.0,296,81600.542056
320.0,353,81610.34779
992.0,498,81679.214262
528.0,359,81739.454108
966.0,479,81787.375812
748.0,374,81835.411598
434.0,242,81842.375489
1092.0,710,81959.078806
1096.0,584,82024.814584
550.0,549,82075.338583
774.0,380,82124.026033
268.0,857,82186.743295
1082.0,575,82256.244706
572.0,319,82306.1979
972.0,1225,82425.281485
1100.0,624,82545.885911
524.0,270,82553.366551
990.0,504,82611.88604
310.0,322,82670.025451
1478.0,1081,82784.755704
762.0,379,82848.75748
986.0,528,82898.387788
438.0,282,82905.491838
548.0,302,82957.798672
620.0,314,82967.485186
988.0,545,83034.423098
672.0,338,83081.53891
1472.0,1237,83260.833574
756.0,393,83269.788616
984.0,582,83329.69888
1478.0,1401,83524.819642
1470.0,701,83634.64521
310.0,362,83642.632556
494.0,251,83684.803477
548.0,286,83695.216071
748.0,378,83759.044804
740.0,378,83811.664737
1472.0,870,83878.544182
794.0,398,83936.645305
988.0,711,84055.538568
764.0,435,84067.585677
86.0,57,84121.878097
538.0,365,84132.193692
424.0,338,84193.464832
422.0,287,84240.674962
252.0,177,84245.588573
546.0,321,84307.846451
88.0,55,84309.541157
94.0,58,84311.323328
984.0,677,84386.06376
434.0,299,84440.45513
92.0,56,84443.065107
550.0,418,84497.595583
260.0,135,84503.435482
316.0,329,84515.890975
546.0,292,84567.375173
784.0,718,84636.158393
252.0,131,84694.604402
86.0,58,84696.199105
264.0,152,84700.274968
408.0,213,84752.631359
916.0,457,84761.822788
424.0,221,84807.023331
570.0,338,84860.184546
334.0,283,84869.548079
436.0,241,84923.548177
548.0,340,84932.454685
590.0,316,85008.291137
988.0,869,85134.20853
654.0,328,85144.814143
770.0,395,85194.933082
88.0,56,85197.220573
722.0,363,85249.055192
342.0,262,85255.619011
562.0,462,85320.051875
1468.0,778,85431.623401
256.0,196,85436.243666
246.0,168,85441.434744
1474.0,771,85551.842334
322.0,259,85558.989418
736.0,370,85626.561183
1474.0,677,85688.358816
722.0,363,85736.719471
780.0,475,85797.651193
510.0,265,85853.210382
792.0,415,85862.559707
718.0,361,85925.655281
986.0,551,85991.411754
722.0,366,86046.333672
250.0,418,86095.127323
428.0,426,86149.784954
716.0,379,86164.09596
758.0,388,86246.066609
754.0,382,86297.444712
244.0,177,86304.723307
336.0,332,86368.553656
550.0,469,86429.887438
426.0,226,86435.457154
432.0,237,86486.952799
970.0,519,86559.631631
694.0,349,86571.623238
726.0,361,86634.634387
704.0,367,86685.253537
544.0,293,86696.281652
994.0,608,86776.360107
640.0,323,86841.91872
1480.0,787,86965.443528
266.0,285,86972.06967
1102.0,655,87032.300481
710.0,665,87145.917544
732.0,364,87156.886872
714.0,353,87234.386824
994.0,670,87294.826739
688.0,345,87360.376502
724.0,356,87412.808413
1478.0,786,87468.609174
1476.0,753,87562.36849
988.0,547,87605.364501
1104.0,574,87649.322039
772.0,384,87693.750518
706.0,354,87701.588591
988.0,723,87785.279715
1470.0,821,87864.782058
772.0,388,87873.970015
1474.0,734,87959.163636
1474.0,733,88021.565584
894.0,1209,88123.516211
1096.0,613,88234.383186
606.0,306,88241.521504
680.0,345,88282.710253
972.0,484,88325.942332
992.0,509,88379.013683
532.0,272,88386.00496
990.0,531,88436.695225
642.0,318,88509.914634
980.0,489,88559.621554
956.0,477,88609.136014
1056.0,528,88659.69637
998.0,735,88720.379934
532.0,269,88772.873143
436.0,522,88825.815705
710.0,357,88880.867919
1498.0,836,88951.361323
1102.0,740,89058.650257
256.0,162,89063.303314
428.0,292,89108.235886
532.0,344,89116.920555
794.0,425,89175.844836
596.0,299,89233.949439
340.0,291,89243.209622
998.0,779,89339.802042
670.0,341,89348.350897
596.0,368,89396.976798
546.0,376,89448.235423
224.0,120,89450.526889
994.0,491,89507.168905
636.0,630,89574.710188
722.0,355,89654.956633
1088.0,816,89749.951051
756.0,380,89757.690991
544.0,483,89812.541357
690.0,347,89860.255589
692.0,346,89915.557977
988.0,493,89973.906478
1090.0,582,90028.621739
692.0,346,90039.168037
728.0,364,90085.254562
1474.0,737,90190.651386
746.0,373,90198.510954
782.0,392,90250.092704
432.0,419,90290.631772
1484.0,1208,90405.439513
1478.0,678,90506.519166
528.0,268,90512.422218
1474.0,715,90607.604098
1480.0,733,90658.927408
1468.0,699,90732.925534
760.0,374,90781.382345
988.0,497,90829.062571
1478.0,780,90928.88341
764.0,564,90991.634898
582.0,290,91000.772788
1478.0,816,91122.188192
992.0,536,91175.342934
554.0,442,91210.967869
634.0,318,91222.564395
1480.0,1105,91466.805934
728.0,363,91478.414404
1478.0,924,91626.555995
1476.0,694,91714.060737
1444.0,850,91835.673818
1470.0,687,91913.211178
772.0,384,91977.985705
662.0,333,92069.591896
1474.0,697,92141.863647
688.0,361,92193.466435
1474.0,689,92269.614318
806.0,417,92332.193176
886.0,1148,92498.172636
766.0,381,92562.814167
1466.0,711,92636.202083
988.0,527,92719.280429
894.0,1191,92935.757557
1476.0,722,93011.499774
694.0,350,93073.583186
990.0,494,93147.99023
992.0,531,93226.192257
990.0,497,93302.190978
1468.0,699,93381.940388
1080.0,629,93455.497606
988.0,502,93538.781648
1474.0,681,93660.328124
1474.0,645,93724.260041
1484.0,680,93802.594019
530.0,268,93879.523796
730.0,366,93938.310418
740.0,370,93954.370388
760.0,384,93998.852632
1474.0,684,94082.837848
1468.0,646,94224.234468
504.0,259,94233.595954
732.0,391,94290.736582
1472.0,725,94367.317063
732.0,364,94430.174671
1468.0,678,94508.129794
1484.0,706,94650.918802
988.0,503,94715.977911
1476.0,1172,94860.62241
954.0,476,94925.020031
990.0,564,94986.462443
342.0,265,95042.616581
710.0,350,95054.64783
968.0,474,95116.883963
1472.0,631,95189.894117
1082.0,535,95263.550682
1100.0,543,95334.399638
1476.0,687,95448.789557
