#{"t_start": 1621921320.0575564, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
754.0,366,75773.627392
1482.0,873,75890.874195
812.0,422,75949.974578
1470.0,843,76062.748463
264.0,150,76066.466504
518.0,264,76072.306463
520.0,266,76127.559586
1476.0,685,76199.108431
318.0,574,76272.178433
500.0,253,76324.935814
1476.0,873,76430.972728
444.0,305,76441.362855
1498.0,1186,76627.00439
770.0,375,76636.644305
1486.0,798,76751.449294
416.0,214,76757.895199
1482.0,651,76845.961453
744.0,364,76856.038259
602.0,302,76931.491505
992.0,549,76997.203175
1492.0,723,77068.498113
762.0,379,77118.831511
794.0,404,77171.216882
1470.0,680,77246.322839
762.0,374,77306.537607
996.0,492,77386.99918
1102.0,582,77450.576207
754.0,372,77504.109632
798.0,426,77560.656514
234.0,124,77563.617188
774.0,401,77625.646388
776.0,385,77641.488343
306.0,229,77693.141282
988.0,911,77829.348224
1084.0,534,77890.85527
774.0,382,77899.804566
258.0,155,77946.763939
744.0,368,77954.186948
1100.0,729,78045.240834
1104.0,669,78113.30199
972.0,482,78190.577837
1106.0,589,78253.44861
800.0,397,78304.009888
1478.0,823,78418.76173
1478.0,848,78513.234493
1110.0,569,78594.413821
732.0,363,78655.264634
1452.0,615,78712.805641
1006.0,532,78764.612414
434.0,304,78828.566978
994.0,626,78905.269279
434.0,228,78969.959582
994.0,542,79038.135206
996.0,500,79092.436122
750.0,372,79102.596256
1482.0,694,79218.124757
256.0,137,79222.403312
314.0,273,79232.950348
1482.0,736,79369.666941
992.0,501,79457.32065
992.0,655,79538.085628
992.0,513,79596.495507
1482.0,640,79651.424199
258.0,137,79710.868521
534.0,286,79719.534534
648.0,398,79793.77951
722.0,360,79870.27625
236.0,124,79874.562372
234.0,126,79877.61573
758.0,374,79928.648157
1476.0,783,79993.426975
978.0,485,80056.885008
1460.0,962,80205.354988
310.0,247,80256.316517
256.0,157,80259.450309
1104.0,568,80318.440813
262.0,152,80322.62098
704.0,456,80380.498486
774.0,471,80445.268938
994.0,608,80511.446552
320.0,275,80570.905904
994.0,545,80633.708798
794.0,390,80689.659344
716.0,354,80747.636693
708.0,346,80758.474172
722.0,363,80817.029831
748.0,369,80867.23216
976.0,488,80925.442638
796.0,398,80935.377637
994.0,515,80994.132658
1474.0,778,81105.600515
988.0,511,81163.027841
996.0,537,81219.225379
734.0,367,81275.320675
1088.0,586,81327.921711
766.0,412,81382.446471
988.0,522,81430.312568
972.0,485,81491.643998
320.0,275,81500.094829
1474.0,716,81597.698812
1482.0,736,81674.635799
734.0,364,81734.857116
1480.0,705,81787.960725
982.0,559,81841.101525
1492.0,773,81959.909629
992.0,507,82022.971338
400.0,202,82028.962119
208.0,114,82031.706267
652.0,328,82077.794524
984.0,545,82130.416611
1478.0,1279,82257.959235
1474.0,682,82357.96023
1476.0,789,82424.985466
1468.0,694,82547.374989
1480.0,941,82667.795734
990.0,609,82721.593964
1476.0,763,82789.809251
790.0,396,82853.470797
94.0,62,82854.643863
542.0,296,82899.732508
532.0,478,82955.585623
668.0,335,82965.477108
1476.0,742,83075.83175
1476.0,1082,83208.873655
648.0,334,83216.63803
784.0,394,83269.548557
678.0,384,83323.368727
746.0,375,83378.557962
680.0,342,83388.378498
304.0,207,83456.30143
230.0,125,83460.554171
546.0,271,83515.716225
986.0,530,83582.649312
226.0,134,83586.622815
1472.0,771,83644.692463
418.0,215,83686.675476
684.0,380,83752.491603
760.0,385,83762.304623
994.0,591,83819.500573
798.0,403,83874.927489
252.0,193,83929.029229
764.0,384,83938.873623
546.0,317,83992.062707
84.0,53,83993.194417
92.0,62,83994.690391
322.0,316,84059.441646
800.0,410,84123.396905
428.0,311,84130.819751
788.0,398,84194.485776
260.0,171,84198.60833
532.0,289,84246.409045
688.0,414,84311.280531
542.0,420,84379.644901
260.0,151,84384.015166
430.0,291,84394.416304
324.0,531,84457.697854
440.0,436,84513.786049
544.0,363,84565.517719
216.0,119,84570.713284
980.0,639,84637.295153
1472.0,1453,84813.10225
688.0,343,84868.493263
430.0,237,84875.873308
738.0,365,84932.377713
556.0,306,85007.03491
768.0,386,85066.22813
336.0,287,85076.379909
540.0,275,85135.842296
974.0,486,85187.764231
1078.0,543,85247.36094
768.0,402,85257.989469
548.0,296,85318.527844
534.0,269,85367.102063
1104.0,908,85440.083702
988.0,618,85509.967199
1468.0,691,85621.805879
740.0,386,85676.123548
220.0,123,85680.805401
1460.0,975,85793.324847
430.0,535,85855.918263
1472.0,698,85926.941684
314.0,298,85983.635661
308.0,305,85993.757993
982.0,642,86093.298459
90.0,75,86095.828832
740.0,541,86154.568783
296.0,359,86167.098115
296.0,584,86294.175296
430.0,319,86307.091051
786.0,395,86372.167899
986.0,545,86435.14051
544.0,299,86488.261505
538.0,276,86495.913913
1470.0,760,86629.582199
666.0,417,86642.446303
988.0,593,86765.071361
986.0,553,86837.787349
990.0,562,86908.204041
720.0,360,86964.407201
1470.0,804,87028.244874
654.0,326,87080.579984
1476.0,772,87153.722745
654.0,330,87231.226274
1474.0,894,87355.232284
988.0,625,87413.496626
988.0,588,87464.881216
1474.0,771,87557.823322
988.0,581,87601.265928
554.0,280,87609.356956
710.0,349,87647.198374
1100.0,582,87697.121024
992.0,546,87747.139883
982.0,557,87789.274103
1478.0,847,87869.58408
988.0,841,87915.453377
1476.0,794,88020.661085
988.0,500,88072.317921
526.0,268,88113.171059
88.0,53,88114.52868
764.0,383,88121.93825
988.0,510,88175.176564
972.0,480,88242.367903
988.0,554,88288.493331
988.0,534,88332.140473
232.0,135,88376.731151
96.0,67,88378.523881
1478.0,726,88434.170359
622.0,310,88504.88634
804.0,414,88555.59891
1100.0,549,88605.377449
946.0,474,88655.834208
724.0,360,88663.952934
996.0,529,88719.938462
308.0,365,88775.794656
746.0,796,88880.456264
342.0,360,88890.001364
256.0,155,88941.183749
438.0,395,88953.282833
532.0,295,89000.897357
256.0,161,89004.307164
992.0,556,89068.292071
438.0,330,89113.398572
592.0,577,89176.809831
342.0,468,89241.107306
990.0,498,89284.149442
1090.0,578,89345.04828
986.0,497,89396.598363
1090.0,591,89452.805544
992.0,525,89510.432874
1482.0,750,89650.988168
678.0,364,89703.59602
708.0,352,89710.914055
1478.0,741,89804.997745
760.0,379,89813.685966
756.0,369,89861.737263
712.0,356,89918.791827
984.0,656,89983.541478
1048.0,525,90033.443266
986.0,555,90085.880353
332.0,285,90126.629641
244.0,130,90131.329031
636.0,320,90191.596698
1466.0,756,90250.400679
340.0,334,90288.497382
1476.0,712,90348.225221
670.0,341,90399.187263
756.0,370,90458.390053
992.0,538,90506.561235
988.0,686,90562.744602
746.0,373,90609.326572
786.0,391,90616.807153
1476.0,652,90724.264651
1478.0,689,90781.284515
728.0,359,90825.781448
742.0,368,90833.891105
1470.0,864,90935.771655
1474.0,636,91004.005809
1402.0,590,91118.247247
990.0,565,91173.329002
1458.0,617,91214.566148
792.0,395,91308.327093
1474.0,680,91387.056914
1480.0,662,91479.544067
560.0,285,91548.281177
662.0,329,91559.49417
412.0,217,91624.463626
1466.0,894,91769.555699
1460.0,621,91831.663119
548.0,762,91910.887633
662.0,331,91973.946518
1468.0,800,92135.064778
1472.0,769,92197.502035
1102.0,645,92271.507543
804.0,406,92333.848125
1482.0,853,92489.185634
764.0,386,92557.772979
670.0,337,92566.238035
898.0,1168,92720.391878
1484.0,919,92873.605873
1472.0,739,93004.010585
1478.0,797,93081.868074
670.0,332,93151.021677
1478.0,1273,93310.339844
530.0,269,93379.441175
1086.0,546,93451.060634
1480.0,793,93589.911863
1478.0,686,93662.542609
1460.0,782,93731.375338
526.0,264,93798.677258
526.0,268,93804.567739
528.0,268,93884.146235
1474.0,778,93958.06303
992.0,531,94070.643425
1478.0,633,94146.983139
1474.0,676,94233.39406
414.0,221,94240.737906
710.0,356,94296.270615
738.0,358,94359.540284
1468.0,675,94432.910962
1466.0,669,94581.342862
1470.0,736,94656.367989
998.0,524,94721.072592
552.0,759,94803.856549
996.0,531,94872.181525
1426.0,605,94981.86433
434.0,251,94989.355775
1478.0,702,95108.03415
990.0,504,95178.8247
758.0,371,95188.59511
1472.0,657,95320.925328
638.0,318,95328.879211
1484.0,703,95444.977574
