#{"t_start": 1621921319.8258305, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
1490.0,798,76547.147036
742.0,371,76557.790877
992.0,561,76638.80714
1482.0,687,76750.701446
996.0,673,76809.019556
320.0,300,76848.151261
890.0,1157,76997.867967
994.0,588,77064.875161
770.0,379,77116.621915
1484.0,751,77176.752404
1488.0,642,77301.801805
666.0,335,77310.61637
806.0,405,77388.572559
762.0,381,77445.499799
670.0,334,77455.656503
324.0,348,77509.315252
992.0,556,77569.230971
650.0,324,77628.767096
998.0,589,77695.196138
1474.0,997,77834.584553
992.0,916,77947.473942
992.0,568,77994.067757
742.0,370,78002.017604
1092.0,541,78103.331485
994.0,543,78183.912924
994.0,628,78248.643911
998.0,565,78303.474877
1484.0,854,78419.504775
962.0,479,78500.590906
794.0,388,78514.603286
1476.0,697,78650.016054
796.0,392,78661.756505
978.0,483,78714.097796
1090.0,750,78827.919008
994.0,529,78900.67533
1106.0,560,78977.481234
994.0,572,79044.410022
992.0,502,79099.423009
810.0,403,79159.776938
1484.0,924,79290.194169
724.0,365,79302.536986
994.0,509,79378.859331
1484.0,824,79536.386944
788.0,562,79594.536708
736.0,360,79644.010853
770.0,380,79708.026416
256.0,134,79712.065849
544.0,520,79789.542931
988.0,712,79877.09886
234.0,125,79880.523115
800.0,398,79931.698363
724.0,357,79986.172828
1484.0,814,80058.291976
1480.0,731,80200.584579
308.0,349,80253.373279
490.0,251,80259.678734
774.0,387,80313.301952
244.0,126,80317.408564
796.0,413,80373.842077
752.0,368,80436.094741
758.0,556,80503.033941
1112.0,638,80570.273858
738.0,372,80629.399938
1468.0,686,80691.81263
1484.0,752,80763.556976
1480.0,717,80872.199855
990.0,533,80929.275826
248.0,131,80932.610919
1100.0,571,80992.675415
1094.0,675,81100.869756
978.0,489,81158.327036
760.0,370,81168.398991
788.0,393,81220.799503
542.0,412,81277.589876
544.0,525,81329.203119
1470.0,907,81431.390886
990.0,540,81494.131063
790.0,392,81506.422514
734.0,368,81552.217551
430.0,227,81599.918757
626.0,313,81607.77817
980.0,482,81677.755895
640.0,320,81737.065597
632.0,315,81743.955395
1082.0,543,81792.182862
552.0,507,81846.318039
742.0,374,81904.313207
1464.0,1162,82034.63165
988.0,879,82133.994091
272.0,852,82246.281719
268.0,843,82354.500882
1102.0,1331,82480.824907
722.0,360,82549.328192
1464.0,806,82616.029164
548.0,328,82674.854424
424.0,251,82718.701813
986.0,599,82781.959543
1470.0,829,82857.48313
334.0,248,82901.505758
1472.0,803,82967.449664
264.0,158,83022.837402
494.0,253,83029.8644
498.0,251,83075.293834
988.0,495,83145.688819
988.0,800,83212.831352
232.0,120,83215.942634
486.0,372,83268.670437
314.0,330,83320.947175
806.0,460,83378.027423
694.0,368,83388.954594
1480.0,937,83526.334036
242.0,173,83581.718797
1484.0,1108,83685.141954
992.0,533,83756.734036
1476.0,720,83816.923167
750.0,377,83870.864198
254.0,188,83876.118182
400.0,207,83930.283186
424.0,236,83935.88855
234.0,190,83986.93247
1108.0,1041,84120.532235
716.0,378,84132.073266
434.0,254,84192.198268
536.0,284,84198.96145
422.0,224,84244.618192
1470.0,1027,84383.746083
1476.0,914,84499.125889
804.0,417,84515.655533
260.0,154,84559.810924
550.0,291,84571.510603
754.0,449,84633.50921
438.0,455,84699.396957
594.0,302,84754.371001
768.0,430,84763.231836
252.0,160,84806.523126
434.0,270,84813.037412
432.0,255,84865.758707
540.0,340,84876.342968
940.0,465,84935.289804
900.0,1218,85139.405728
988.0,597,85195.016428
736.0,365,85247.983264
532.0,281,85255.427157
266.0,171,85259.570962
254.0,159,85316.331748
728.0,360,85367.625714
550.0,374,85376.68489
934.0,465,85438.276068
988.0,1157,85560.00972
984.0,518,85632.486276
524.0,344,85685.295825
802.0,415,85733.558271
716.0,361,85791.71189
94.0,56,85793.013994
426.0,265,85801.502576
264.0,144,85852.849767
890.0,1153,85984.739552
764.0,381,86038.558658
262.0,335,86052.065799
656.0,331,86098.138159
248.0,168,86103.853612
548.0,287,86153.16118
250.0,159,86159.312333
310.0,563,86247.743731
542.0,397,86300.53957
1464.0,830,86428.394173
774.0,384,86437.501182
750.0,379,86493.53617
1464.0,1017,86634.675145
810.0,405,86687.013486
266.0,154,86692.585586
650.0,323,86766.115309
772.0,383,86776.568211
992.0,567,86905.624023
988.0,611,86967.865069
760.0,373,86976.53065
728.0,363,87029.444171
1474.0,1058,87154.236904
958.0,476,87235.305242
1466.0,1185,87409.409415
992.0,597,87461.302419
988.0,683,87518.946079
1478.0,811,87600.022375
1478.0,800,87651.315977
982.0,744,87742.123787
720.0,358,87750.126451
710.0,351,87787.168224
1474.0,858,87867.139042
692.0,352,87875.676604
960.0,480,87913.498605
776.0,384,87964.928799
1092.0,632,88024.031863
970.0,481,88075.086271
628.0,320,88116.948989
634.0,320,88123.75188
1470.0,664,88236.745994
990.0,517,88281.430218
252.0,169,88285.160645
664.0,336,88324.592927
1482.0,693,88382.146231
546.0,281,88427.688615
1100.0,769,88512.027865
994.0,708,88602.968391
722.0,361,88612.676515
994.0,959,88717.33095
730.0,359,88771.465639
256.0,158,88776.588706
770.0,421,88825.555573
732.0,361,88880.937556
806.0,439,88939.095887
540.0,366,88950.137991
344.0,346,88999.563611
682.0,339,89057.294843
540.0,361,89066.828218
342.0,345,89112.024822
1010.0,646,89177.437957
668.0,592,89244.817201
994.0,904,89344.432683
742.0,368,89393.597461
1454.0,746,89452.723078
1480.0,1377,89654.724151
700.0,347,89705.378057
766.0,380,89713.50582
432.0,817,89809.595725
762.0,380,89857.783863
678.0,335,89865.892261
724.0,359,89923.344583
992.0,681,89989.551363
692.0,388,90035.762291
1002.0,952,90132.472778
1468.0,833,90245.786015
770.0,383,90254.170256
82.0,90,90286.634052
1466.0,1368,90405.91522
544.0,341,90462.483344
1460.0,828,90558.509463
1468.0,1159,90657.97444
1464.0,649,90729.942853
1472.0,662,90786.586637
1468.0,648,90876.24382
1438.0,609,90932.799416
1478.0,876,91053.589125
704.0,345,91062.409899
1478.0,666,91172.158304
1442.0,887,91221.112221
680.0,349,91312.44507
1104.0,558,91389.063041
1466.0,635,91480.128965
552.0,518,91557.340093
1468.0,688,91701.738834
544.0,278,91709.734302
598.0,336,91772.445393
890.0,1205,91906.686189
994.0,620,91982.724521
752.0,373,92073.872145
1480.0,721,92189.015216
768.0,387,92202.142852
804.0,416,92268.919255
890.0,1143,92429.682796
782.0,391,92496.223642
1090.0,648,92569.017601
1470.0,1015,92718.959718
790.0,394,92799.88607
1482.0,647,92875.328693
1470.0,717,93005.746739
1478.0,720,93079.903696
1470.0,681,93219.552534
658.0,335,93232.838056
1094.0,572,93308.751693
992.0,513,93383.771306
964.0,487,93454.581119
1464.0,743,93593.912525
1480.0,732,93665.894455
1458.0,661,93732.227253
528.0,272,93799.363417
1460.0,682,93889.303074
716.0,360,93948.506608
1450.0,656,94003.101055
508.0,334,94076.340371
1472.0,686,94155.107435
506.0,260,94227.429855
504.0,260,94236.501416
1478.0,685,94353.125615
1474.0,698,94430.375114
1454.0,623,94506.458124
1478.0,633,94591.847269
1480.0,852,94723.487272
1470.0,648,94802.437753
1464.0,804,94926.081015
1052.0,521,94985.571507
998.0,647,95055.003729
962.0,481,95117.56208
1480.0,654,95191.372372
1482.0,683,95323.696243
1480.0,639,95385.197448
1476.0,679,95457.927632
