#{"t_start": 1621921319.9252586, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
994.0,496,77945.4134
702.0,343,77952.768587
96.0,66,77954.010815
994.0,503,78000.170451
998.0,521,78052.074619
1484.0,842,78189.593375
1484.0,1074,78306.45042
998.0,535,78365.51117
684.0,348,78423.113619
944.0,468,78503.968924
738.0,362,78517.262246
1106.0,557,78648.284347
1098.0,607,78705.240579
988.0,622,78760.372257
618.0,321,78823.966887
736.0,365,78835.164648
994.0,636,78969.533873
262.0,163,78974.243826
994.0,517,79041.701764
896.0,1160,79162.946927
992.0,490,79225.346611
1040.0,517,79295.470718
648.0,332,79364.033087
764.0,381,79380.656157
734.0,366,79462.779986
994.0,618,79541.233369
996.0,576,79641.217975
258.0,136,79644.054844
1478.0,741,79719.065949
258.0,138,79723.650508
436.0,265,79793.717445
806.0,402,79871.985522
1474.0,849,79934.239583
1474.0,674,80047.522657
778.0,646,80111.222614
750.0,372,80196.575084
988.0,496,80255.734225
1086.0,989,80370.093688
988.0,493,80436.464033
998.0,539,80502.548615
988.0,626,80569.324705
750.0,370,80628.109902
994.0,625,80688.989349
1478.0,745,80760.632447
732.0,363,80818.515064
770.0,378,80869.05896
994.0,622,80929.992795
1488.0,1416,81102.528039
722.0,360,81111.510742
752.0,453,81168.926987
1100.0,640,81273.245992
762.0,375,81282.20575
746.0,372,81330.755989
806.0,404,81384.650789
544.0,695,81440.016135
1466.0,738,81543.675164
554.0,292,81551.695321
1476.0,819,81672.643813
1096.0,569,81737.80753
978.0,483,81785.920177
962.0,482,81836.10921
690.0,374,81846.796013
1078.0,593,81960.516986
742.0,469,82021.293943
88.0,57,82024.291073
722.0,364,82033.385947
982.0,888,82132.737027
1088.0,638,82190.684856
1476.0,1135,82355.676325
258.0,137,82359.295832
532.0,272,82365.89571
432.0,232,82418.874285
766.0,386,82474.519341
988.0,1141,82608.915924
988.0,563,82673.126793
748.0,376,82720.362006
992.0,611,82785.027176
1466.0,701,82856.282388
650.0,729,82956.229949
774.0,387,82968.666011
432.0,438,83031.138577
1470.0,770,83147.295477
986.0,509,83208.209012
546.0,474,83263.380709
760.0,384,83272.027505
706.0,356,83325.453127
524.0,449,83381.762303
988.0,1181,83527.305337
1092.0,688,83636.922495
798.0,405,83645.526706
732.0,449,83696.469217
988.0,542,83763.836092
996.0,573,83820.330739
252.0,170,83868.527099
420.0,284,83877.607923
434.0,433,83936.854679
394.0,222,83988.823012
440.0,313,83996.165869
760.0,390,84062.274025
310.0,297,84123.530638
84.0,54,84124.844618
312.0,292,84132.446128
242.0,141,84188.918087
540.0,511,84241.992928
234.0,152,84245.817449
532.0,345,84308.958356
340.0,354,84318.007651
758.0,428,84387.271344
672.0,342,84443.031244
652.0,324,84456.753674
1464.0,1017,84572.908219
552.0,632,84693.74261
894.0,1142,84807.061122
950.0,469,84864.112922
434.0,246,84872.745606
710.0,351,84929.57806
540.0,274,84936.181681
766.0,379,85015.861526
720.0,361,85071.9714
1464.0,774,85148.535565
950.0,467,85201.576502
430.0,262,85251.15806
890.0,1189,85374.859553
678.0,339,85433.909201
550.0,321,85442.794137
990.0,838,85554.569608
978.0,487,85625.170745
524.0,269,85675.010692
340.0,317,85686.18082
754.0,612,85743.268109
774.0,388,85799.197863
666.0,337,85855.982528
756.0,381,85918.693755
334.0,257,85924.966457
652.0,326,85982.692138
262.0,144,85987.894387
90.0,56,85989.82839
336.0,448,86047.98139
304.0,345,86093.84837
438.0,494,86150.619989
1470.0,996,86292.670413
654.0,326,86305.629846
552.0,304,86368.223545
538.0,544,86431.915068
668.0,335,86439.488057
430.0,437,86497.622288
620.0,320,86564.837344
990.0,526,86633.577638
1478.0,720,86698.88268
982.0,506,86774.564058
978.0,557,86846.003404
638.0,319,86911.307326
692.0,345,86967.328653
1086.0,619,87026.673929
994.0,526,87083.359164
716.0,360,87144.082666
240.0,126,87149.45818
742.0,369,87228.802764
988.0,756,87289.98675
992.0,732,87409.924987
1472.0,864,87467.305224
672.0,334,87517.307592
1480.0,828,87599.026063
268.0,157,87604.360115
1478.0,703,87651.791978
768.0,395,87696.247576
706.0,352,87742.665172
988.0,560,87784.153318
1474.0,734,87832.400955
806.0,400,87871.589356
1092.0,567,87910.72137
988.0,512,87965.373625
968.0,481,88020.464792
626.0,319,88068.104541
1474.0,733,88119.177737
1476.0,713,88177.034942
266.0,288,88239.165859
1476.0,716,88288.896859
726.0,357,88328.565563
626.0,316,88377.45153
1006.0,1116,88506.088322
1474.0,646,88562.380022
994.0,838,88657.821401
248.0,130,88660.926409
992.0,530,88716.825356
538.0,476,88774.465309
536.0,334,88821.783951
990.0,598,88883.6844
552.0,482,88942.75751
1476.0,924,89057.393455
552.0,493,89107.486432
786.0,695,89171.988845
1476.0,671,89242.800339
434.0,291,89277.837899
716.0,353,89288.992427
260.0,148,89339.58781
1072.0,730,89397.111806
344.0,302,89446.162593
698.0,344,89455.126677
550.0,396,89509.011523
992.0,552,89574.321095
306.0,243,89650.349771
344.0,375,89703.520201
642.0,327,89709.812439
554.0,610,89757.361531
1462.0,1123,89913.270808
1462.0,787,89982.946706
1480.0,1267,90122.018753
718.0,352,90134.935017
1466.0,791,90246.81654
726.0,361,90254.786323
84.0,90,90287.452409
528.0,486,90342.191958
772.0,383,90350.723902
668.0,337,90402.611446
1476.0,685,90466.546189
648.0,332,90510.998274
1472.0,718,90567.673816
770.0,378,90613.943164
754.0,375,90658.422669
1468.0,1195,90784.219584
758.0,379,90828.692999
642.0,322,90875.106083
766.0,383,90884.008731
994.0,574,90939.530789
958.0,476,91003.200537
976.0,487,91063.7578
1478.0,648,91172.732669
1004.0,496,91209.221495
738.0,371,91221.58259
992.0,983,91392.137511
558.0,283,91470.139072
724.0,366,91484.948865
1468.0,641,91620.169992
994.0,621,91706.471214
1092.0,603,91776.755905
326.0,275,91829.18793
992.0,557,91896.615189
1478.0,725,91978.893055
1466.0,985,92141.668077
1472.0,841,92264.892735
1092.0,589,92329.03757
556.0,542,92424.795579
644.0,323,92485.882771
760.0,378,92499.50918
1476.0,670,92625.280534
896.0,1196,92797.88847
1466.0,749,92875.854421
756.0,403,92943.447329
812.0,404,93008.861105
1476.0,769,93087.062265
996.0,501,93162.084796
540.0,288,93230.412264
1468.0,660,93309.636194
530.0,270,93378.793513
1460.0,676,93453.6567
1470.0,678,93540.983678
730.0,365,93603.304553
1476.0,983,93726.879379
548.0,286,93796.711854
538.0,417,93805.873924
528.0,270,93885.905663
998.0,573,93952.649148
556.0,470,94000.769904
1472.0,858,94146.443245
1090.0,564,94229.817179
502.0,256,94237.76094
988.0,562,94300.685778
1468.0,1021,94435.311576
1470.0,733,94585.030756
998.0,508,94655.195667
1100.0,548,94719.561481
970.0,479,94793.453846
998.0,610,94863.574644
1468.0,660,94932.785618
434.0,280,94984.596066
528.0,299,94993.34252
496.0,252,95051.706728
1482.0,641,95118.965031
706.0,354,95183.887211
426.0,270,95191.597774
1474.0,722,95324.428949
714.0,355,95376.431502
720.0,361,95388.788175
992.0,514,95456.231029
