#{"t_start": 1621921319.5806992, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
550.0,349,74018.467593
618.0,315,74077.340759
764.0,383,74113.370488
986.0,565,74165.739345
314.0,832,74262.209448
1486.0,825,74340.977931
1470.0,932,74445.317775
264.0,167,74449.530763
1474.0,791,74542.940434
992.0,635,74592.792247
806.0,415,74646.772007
626.0,317,74653.591864
1482.0,929,74771.852405
1490.0,900,74878.406681
1110.0,671,74925.769134
1472.0,713,75008.298143
1482.0,884,75084.164038
812.0,439,75156.540149
770.0,652,75242.918789
612.0,301,75249.313291
770.0,395,75292.657926
1090.0,637,75342.33658
1094.0,640,75420.902768
804.0,399,75480.939793
1490.0,882,75605.239028
708.0,358,75653.615969
742.0,366,75663.655907
998.0,534,75717.037852
1464.0,1141,75884.40182
992.0,565,75947.607081
1476.0,780,76026.25308
636.0,316,76066.084325
518.0,262,76072.393388
1470.0,821,76194.795348
748.0,382,76260.921961
536.0,279,76270.780615
1472.0,980,76390.215632
776.0,381,76436.369968
256.0,183,76444.170207
1004.0,568,76494.322308
1116.0,759,76632.353259
756.0,372,76692.728735
430.0,231,76698.174929
794.0,382,76752.611584
434.0,582,76807.392587
1484.0,834,76929.041672
440.0,362,76937.639227
1122.0,629,77057.356791
420.0,223,77064.181778
794.0,391,77116.06828
1482.0,1207,77245.539736
1474.0,868,77386.503042
586.0,300,77393.51925
1466.0,670,77504.228009
1104.0,605,77566.665546
312.0,278,77575.135388
992.0,559,77690.656357
730.0,357,77699.592274
748.0,374,77770.363808
256.0,135,77775.878947
666.0,332,77834.566702
772.0,391,77891.812436
722.0,381,77900.938935
1478.0,780,77995.742477
1476.0,785,78053.935846
1104.0,610,78184.567403
772.0,381,78195.958272
492.0,250,78249.320492
1488.0,726,78311.302084
1106.0,761,78422.419122
802.0,398,78500.29031
770.0,378,78514.233594
768.0,378,78587.556101
1478.0,726,78661.829911
732.0,364,78712.043593
1476.0,938,78830.432514
536.0,299,78891.251453
786.0,390,78908.911121
1478.0,827,79043.084325
330.0,316,79092.2306
240.0,127,79096.376674
552.0,868,79167.154233
1484.0,877,79297.384904
996.0,519,79377.18737
782.0,560,79464.445246
1004.0,500,79540.173768
734.0,362,79593.337055
652.0,321,79642.881536
1492.0,1031,79786.051317
312.0,231,79795.717435
344.0,298,79869.272324
1478.0,915,79934.585127
258.0,173,79984.208611
1100.0,675,80052.726866
658.0,338,80107.147984
762.0,376,80118.028374
342.0,350,80204.450412
630.0,311,80257.046026
494.0,252,80262.227401
252.0,176,80310.382757
736.0,361,80321.284533
996.0,533,80380.797486
434.0,299,80441.65885
990.0,551,80506.820218
798.0,397,80567.881757
994.0,508,80631.114183
994.0,911,80749.00949
1474.0,708,80818.355756
1102.0,588,80875.611239
992.0,524,80932.130818
732.0,367,80984.360093
540.0,277,80995.137271
1098.0,588,81099.865341
722.0,358,81109.727037
550.0,503,81167.961235
892.0,1182,81324.979994
774.0,389,81334.771554
1476.0,1236,81494.145221
1476.0,1452,81670.508243
972.0,477,81681.071531
740.0,370,81741.365207
540.0,284,81785.276184
710.0,357,81791.823548
984.0,815,81902.274001
988.0,515,81965.890706
986.0,539,82030.255228
320.0,274,82072.075012
272.0,842,82135.31882
782.0,393,82184.135844
1476.0,793,82301.64008
990.0,572,82357.298926
1466.0,758,82423.85331
988.0,892,82551.014191
766.0,379,82606.325356
770.0,446,82668.843586
1468.0,1166,82784.777092
754.0,380,82849.060721
592.0,298,82855.581375
496.0,256,82899.713035
708.0,354,82908.340443
984.0,566,82970.167974
432.0,230,83026.535607
490.0,253,83033.771775
316.0,222,83078.217034
730.0,362,83144.60811
86.0,56,83146.234219
686.0,560,83207.594722
428.0,247,83213.429357
1478.0,806,83321.504519
300.0,256,83328.255593
766.0,393,83383.147884
1474.0,773,83515.589956
762.0,379,83527.349373
1098.0,584,83593.357193
990.0,747,83688.7476
788.0,398,83755.346471
796.0,400,83765.175757
1472.0,718,83869.56969
340.0,481,83932.183866
430.0,340,83940.964476
750.0,373,83994.986658
84.0,48,83996.767179
82.0,53,83998.578907
426.0,269,84061.153851
536.0,346,84122.312415
1474.0,770,84196.146245
232.0,170,84200.060263
554.0,419,84251.701013
406.0,249,84312.567506
586.0,499,84382.57586
988.0,1008,84501.082876
88.0,58,84503.724611
82.0,52,84505.5642
1000.0,529,84564.676028
1470.0,760,84636.754508
434.0,326,84700.335266
520.0,297,84755.08139
432.0,430,84764.049008
736.0,370,84812.01131
588.0,360,84867.459869
246.0,175,84873.669822
894.0,1148,85020.472881
724.0,362,85078.480124
428.0,224,85136.680114
536.0,426,85150.026665
696.0,350,85199.580291
1070.0,1217,85367.8742
340.0,272,85374.273858
1478.0,966,85503.393813
1474.0,850,85618.610713
648.0,325,85629.393011
624.0,310,85681.756118
714.0,354,85727.369315
1462.0,853,85801.024966
1474.0,736,85920.770724
634.0,322,85928.811838
994.0,1162,86092.967484
94.0,61,86094.973333
314.0,298,86105.246061
716.0,361,86158.198807
432.0,470,86243.95647
648.0,323,86252.098031
92.0,59,86294.328904
534.0,271,86305.042754
702.0,358,86369.915999
778.0,487,86431.630368
470.0,495,86490.107468
766.0,383,86500.972319
1476.0,687,86632.626513
982.0,507,86688.43755
744.0,368,86762.964709
646.0,327,86771.363041
760.0,380,86840.372788
992.0,532,86910.118413
728.0,367,86966.818476
732.0,366,86975.49874
1482.0,813,87084.141881
646.0,320,87143.411025
798.0,432,87157.292692
430.0,323,87234.220129
988.0,543,87290.81824
1096.0,682,87364.230071
1478.0,849,87466.43003
760.0,382,87517.39154
992.0,561,87564.599484
986.0,614,87609.3926
990.0,516,87652.032763
1480.0,942,87746.767567
984.0,613,87790.402034
988.0,885,87871.562465
980.0,499,87909.634003
1474.0,795,87969.708494
1094.0,640,88069.645907
624.0,316,88076.685308
958.0,479,88121.467852
630.0,326,88169.807996
496.0,252,88176.659263
984.0,514,88244.066678
772.0,378,88286.12564
724.0,363,88326.245202
1470.0,657,88383.605813
524.0,315,88429.061053
984.0,588,88506.438993
988.0,601,88561.109588
650.0,321,88605.327015
218.0,112,88609.050029
212.0,119,88612.024907
430.0,341,88658.618844
248.0,134,88661.657669
652.0,327,88712.371872
254.0,163,88715.998346
270.0,266,88767.652772
752.0,371,88778.414956
522.0,322,88825.038182
772.0,420,88882.616891
538.0,302,88889.975881
248.0,140,88940.555167
756.0,431,88954.071846
256.0,156,88997.148033
986.0,538,89060.107382
342.0,306,89068.451624
588.0,363,89115.135215
342.0,318,89169.313475
1472.0,637,89239.128937
1482.0,658,89287.014637
686.0,346,89342.479277
512.0,265,89348.434199
1458.0,723,89448.075918
1474.0,857,89563.267478
724.0,359,89573.393511
730.0,355,89653.748729
628.0,314,89704.310391
1500.0,1283,89810.515759
702.0,349,89857.615587
536.0,272,89863.839311
1470.0,820,89978.205556
1474.0,705,90037.212502
744.0,379,90083.430587
1474.0,740,90137.725439
700.0,351,90196.955087
988.0,505,90250.13483
550.0,576,90294.864882
1480.0,676,90393.232373
1474.0,762,90463.694831
988.0,1233,90568.786221
990.0,691,90657.551599
638.0,319,90664.592309
994.0,527,90734.849367
1470.0,766,90828.454618
646.0,325,90874.925874
974.0,647,90932.64315
1480.0,741,91002.424582
766.0,384,91059.59515
408.0,205,91065.303426
638.0,321,91126.398575
720.0,359,91174.809831
992.0,522,91212.890149
1478.0,674,91314.375149
562.0,288,91379.571751
1470.0,987,91543.338911
1466.0,650,91624.181116
566.0,521,91705.886176
1402.0,592,91775.358775
968.0,486,91835.115788
658.0,333,91895.294591
984.0,485,91966.562181
790.0,392,91982.085072
1466.0,793,92139.906875
1466.0,662,92201.062662
666.0,335,92266.639722
1470.0,781,92339.278893
636.0,321,92426.174088
1106.0,564,92496.011917
894.0,1177,92637.008028
990.0,592,92792.298358
1476.0,747,92871.335439
962.0,479,92940.356272
990.0,506,93008.449147
984.0,489,93075.142204
1478.0,764,93160.972353
548.0,284,93229.102035
1470.0,635,93307.52515
992.0,490,93382.155646
1472.0,697,93457.531921
988.0,831,93601.729052
1474.0,785,93721.543462
1474.0,852,93803.898725
1458.0,712,93942.084411
1470.0,696,94000.896864
1470.0,642,94082.510759
1476.0,634,94222.974762
1474.0,680,94291.21508
996.0,557,94361.913184
988.0,498,94429.891414
1460.0,633,94506.504618
964.0,475,94588.331583
1466.0,668,94663.406541
1474.0,911,94798.15888
998.0,528,94867.093344
1472.0,675,94978.863833
1472.0,790,95053.659639
1478.0,714,95123.078023
994.0,523,95192.548357
1088.0,628,95323.591243
1000.0,529,95379.295241
1486.0,698,95453.054102
