#{"t_start": 1621921320.2176876, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
314.0,432,76849.619435
1108.0,1040,76996.240459
992.0,685,77065.900134
774.0,386,77117.58907
756.0,377,77168.955693
992.0,538,77234.992079
760.0,433,77302.186267
766.0,384,77311.907713
656.0,347,77388.547407
1472.0,808,77500.724885
610.0,305,77510.563723
1476.0,739,77625.939604
1476.0,709,77695.930161
1474.0,836,77830.099158
676.0,335,77839.480168
92.0,66,77842.665706
82.0,55,77889.472884
754.0,380,77898.47066
1100.0,830,77994.854295
732.0,366,78042.298338
994.0,538,78105.397675
278.0,148,78109.942102
1488.0,811,78243.005062
1110.0,551,78297.977373
962.0,476,78356.55966
1484.0,775,78425.506002
1014.0,500,78509.571386
1004.0,515,78587.620692
994.0,585,78657.629517
1468.0,687,78715.247525
744.0,367,78763.584299
418.0,223,78825.507658
1002.0,531,78895.451746
742.0,367,78909.888201
994.0,611,79037.796423
804.0,397,79048.117734
240.0,125,79092.764249
1102.0,688,79161.086189
258.0,134,79163.951258
1106.0,567,79230.383935
252.0,140,79289.077927
1004.0,798,79375.249442
722.0,358,79456.336077
718.0,350,79531.115832
1484.0,699,79590.553759
598.0,303,79640.927866
258.0,138,79644.103016
712.0,348,79653.21439
792.0,434,79720.570769
432.0,242,79788.560724
594.0,300,79799.545408
1498.0,838,79929.313224
800.0,431,79984.529784
992.0,637,80051.305366
264.0,139,80055.371918
994.0,525,80115.553564
1096.0,539,80207.002616
1474.0,745,80314.302363
776.0,385,80369.168684
634.0,321,80378.959468
654.0,325,80440.117834
596.0,292,80446.922124
720.0,360,80507.908377
718.0,359,80568.579311
238.0,124,80573.710059
1096.0,581,80635.519801
1110.0,903,80754.065487
994.0,543,80820.163795
996.0,503,80874.273047
792.0,402,80928.013401
710.0,350,80980.310732
894.0,1166,81103.939762
984.0,570,81163.510446
986.0,584,81220.867972
892.0,1155,81334.569429
594.0,398,81388.109554
798.0,398,81434.714216
988.0,533,81496.80914
996.0,583,81549.827677
986.0,523,81604.816021
986.0,498,81675.661229
1478.0,753,81782.134942
986.0,739,81838.315494
586.0,295,81894.823242
1466.0,802,81966.150674
268.0,844,82073.828568
542.0,274,82082.585935
990.0,511,82135.02038
1470.0,707,82242.654633
980.0,786,82308.765769
530.0,271,82357.108367
662.0,327,82365.220036
998.0,598,82472.896529
766.0,382,82482.200112
984.0,598,82557.433393
1470.0,886,82676.701909
1474.0,779,82781.825223
1474.0,1111,82902.443125
1472.0,733,82966.346318
232.0,144,83021.311443
496.0,252,83028.524913
1468.0,1168,83153.995945
296.0,191,83206.963649
994.0,561,83264.445664
1478.0,678,83325.54444
254.0,191,83375.744076
988.0,549,83451.94054
752.0,375,83464.028841
674.0,336,83522.232641
526.0,292,83581.07992
82.0,51,83583.252262
1460.0,815,83642.548647
780.0,387,83690.197617
430.0,571,83760.407026
420.0,216,83809.379586
550.0,379,83817.717595
600.0,304,83869.459322
246.0,139,83873.184161
464.0,283,83930.127926
246.0,165,83933.870927
548.0,807,84055.190698
534.0,322,84064.970516
1092.0,662,84187.731153
670.0,388,84197.478157
318.0,278,84244.78321
538.0,322,84253.748144
240.0,178,84312.782854
306.0,472,84382.355737
580.0,345,84393.65342
750.0,492,84455.491234
788.0,393,84509.555439
262.0,177,84516.182841
320.0,278,84566.549543
264.0,141,84571.561025
428.0,325,84629.743388
588.0,319,84692.508368
344.0,274,84700.287862
1462.0,953,84808.536973
550.0,308,84860.909766
760.0,449,84875.187355
894.0,1160,85068.751683
1094.0,624,85141.331087
532.0,279,85149.070382
1476.0,716,85251.507055
644.0,362,85312.639155
332.0,295,85319.895934
430.0,238,85368.673118
794.0,407,85378.138271
336.0,286,85435.344513
1454.0,789,85509.807606
270.0,522,85615.357882
990.0,594,85677.357876
316.0,307,85686.910805
320.0,304,85732.014333
426.0,454,85793.680638
1464.0,640,85858.311539
340.0,271,85918.618674
764.0,390,85928.712273
972.0,923,86050.196584
730.0,369,86097.427769
308.0,506,86155.02071
94.0,60,86157.066441
728.0,362,86238.892903
264.0,208,86246.055256
738.0,378,86297.389633
240.0,136,86302.524567
338.0,272,86364.661418
994.0,699,86433.228641
790.0,396,86488.837412
688.0,352,86498.845403
678.0,342,86567.134389
710.0,355,86630.838512
686.0,359,86640.984342
1482.0,990,86775.042355
772.0,381,86842.63866
980.0,532,86912.109161
644.0,325,86967.93662
992.0,544,87025.36062
1478.0,789,87090.728837
1474.0,795,87232.442688
676.0,337,87284.004916
990.0,591,87356.607901
1098.0,820,87418.257896
1474.0,840,87518.769724
734.0,367,87561.219138
740.0,367,87568.802661
988.0,588,87642.266491
1102.0,602,87693.642373
676.0,343,87700.875367
986.0,554,87781.391566
1094.0,842,87831.728861
1476.0,765,87906.344348
992.0,552,87960.622283
1478.0,732,88022.417415
750.0,372,88071.034298
742.0,369,88114.144774
986.0,567,88166.570324
970.0,484,88233.969715
1474.0,703,88283.892617
1472.0,657,88330.888421
814.0,407,88382.367212
1062.0,532,88433.167452
596.0,299,88503.063001
642.0,324,88514.75219
694.0,347,88560.108824
648.0,324,88604.093242
214.0,110,88607.868498
650.0,320,88654.394885
726.0,359,88662.454969
988.0,824,88771.379374
270.0,267,88778.464316
626.0,310,88825.375978
246.0,193,88829.530503
440.0,316,88884.879648
538.0,349,88940.70927
250.0,174,88946.203686
988.0,685,89003.917917
668.0,388,89063.359936
776.0,872,89169.578743
676.0,380,89230.039493
244.0,126,89234.999954
990.0,539,89278.217901
96.0,59,89280.95925
544.0,490,89341.085142
258.0,157,89344.890972
538.0,559,89398.314432
998.0,581,89454.295744
994.0,496,89510.930342
570.0,284,89569.077377
552.0,283,89645.217982
706.0,349,89656.838569
988.0,500,89709.772465
1106.0,606,89757.38505
538.0,557,89814.07936
716.0,499,89865.107105
1458.0,675,89975.822722
1480.0,752,90035.04432
650.0,327,90080.869687
732.0,365,90121.726313
1416.0,597,90192.332538
1110.0,882,90253.381882
770.0,413,90294.530354
556.0,666,90393.006853
960.0,479,90407.589702
992.0,1008,90515.611633
986.0,1026,90616.946655
724.0,362,90661.235707
1478.0,661,90734.610976
934.0,461,90785.56941
992.0,966,90882.726965
994.0,523,90937.18628
998.0,497,91000.828799
958.0,477,91060.704001
338.0,263,91120.147171
722.0,361,91129.465823
1412.0,599,91208.17408
1472.0,864,91315.685124
1474.0,998,91477.54657
1478.0,743,91618.711731
808.0,414,91632.652967
1102.0,582,91768.793062
666.0,335,91778.977199
766.0,433,91836.73953
554.0,280,91895.080718
900.0,1141,92070.809431
1476.0,666,92142.385437
272.0,275,92191.13414
668.0,334,92202.719814
808.0,457,92270.339944
652.0,328,92329.204561
968.0,482,92422.950172
1092.0,555,92492.047144
1094.0,558,92562.80819
1472.0,927,92707.348405
682.0,339,92720.672933
1462.0,621,92866.411544
1476.0,689,92940.789099
1478.0,653,93013.250856
990.0,536,93084.098153
1476.0,675,93221.647954
1476.0,685,93304.720148
766.0,386,93377.538404
528.0,268,93383.256512
1466.0,674,93531.27497
990.0,525,93592.669931
1472.0,732,93664.53722
344.0,621,93729.010159
732.0,366,93799.440781
534.0,276,93876.46606
526.0,270,93886.54747
1468.0,713,93957.395776
410.0,215,93995.811065
1468.0,691,94079.654709
890.0,1224,94286.914537
716.0,362,94298.397728
1472.0,665,94423.899695
990.0,511,94496.87555
1480.0,691,94585.911257
1472.0,653,94660.246525
1470.0,651,94731.525306
1468.0,656,94855.898202
1086.0,636,94928.376175
988.0,739,94992.975885
1484.0,921,95119.500041
972.0,482,95187.741288
632.0,316,95254.726374
1482.0,666,95328.291879
1480.0,730,95445.227005
