#{"t_start": 1621921319.9976337, "env_id": "BZ-Mario-1-1-v0"}
r,l,t
430.0,221,76761.470455
994.0,919,76855.452134
760.0,376,76933.192371
768.0,380,76994.304565
792.0,394,77003.431659
776.0,383,77066.603591
800.0,405,77118.246482
758.0,369,77169.897646
600.0,303,77176.811597
660.0,329,77240.95405
802.0,400,77304.334059
1484.0,711,77390.07017
1480.0,792,77503.149446
1102.0,624,77565.940158
996.0,598,77633.843799
1480.0,697,77702.753267
784.0,388,77774.341958
682.0,342,77833.056109
1486.0,801,77900.888036
546.0,382,77951.870551
768.0,409,77995.813409
1472.0,673,78050.778897
764.0,377,78111.212998
1482.0,846,78245.326128
1478.0,740,78305.842653
726.0,360,78359.671498
994.0,543,78423.580186
998.0,531,78506.928842
994.0,552,78586.52897
994.0,510,78653.751373
1474.0,774,78715.062548
430.0,237,78760.590741
1484.0,678,78834.723083
260.0,157,78891.813232
994.0,581,78972.148153
992.0,517,79039.807215
992.0,528,79094.95061
416.0,218,79101.19741
554.0,834,79220.510175
732.0,364,79287.793004
742.0,389,79299.21871
764.0,389,79373.03712
1488.0,797,79531.787268
1474.0,702,79592.464752
994.0,550,79646.914327
1100.0,612,79719.140801
592.0,300,79789.936266
772.0,480,79871.075015
790.0,392,79924.073606
1474.0,827,79989.017621
692.0,346,80048.229771
996.0,683,80112.844492
748.0,372,80198.971907
634.0,315,80208.074204
986.0,616,80310.94039
1476.0,728,80376.136549
1484.0,763,80501.277936
1480.0,757,80572.309632
894.0,1170,80695.903073
750.0,372,80755.64282
786.0,386,80815.284957
778.0,390,80866.398665
762.0,372,80877.784706
962.0,480,80933.464353
760.0,369,80987.012999
1474.0,702,81043.673863
546.0,280,81105.499851
1098.0,908,81216.456394
742.0,370,81224.272455
790.0,394,81280.685261
998.0,539,81333.063686
258.0,145,81336.900561
990.0,603,81431.827497
1484.0,791,81502.241548
1462.0,702,81598.652693
768.0,384,81609.415781
894.0,1139,81783.242293
1098.0,556,81834.435534
778.0,391,81845.06581
518.0,268,81900.328405
1468.0,1176,82031.576507
428.0,322,82076.733022
654.0,327,82123.489826
1476.0,1324,82250.948916
994.0,641,82311.298492
796.0,398,82362.045772
230.0,123,82365.18003
1100.0,639,82474.927289
1482.0,755,82552.918169
1088.0,647,82615.225954
1466.0,693,82721.215
1470.0,693,82788.227848
1466.0,782,82898.162882
1470.0,744,82962.188547
796.0,400,83025.057127
426.0,288,83032.820585
550.0,302,83079.37229
1472.0,691,83153.514112
760.0,402,83211.716182
406.0,219,83261.514282
434.0,568,83318.636462
776.0,386,83329.729192
694.0,353,83383.599752
438.0,329,83454.839148
986.0,524,83519.49739
684.0,346,83528.777839
1474.0,792,83640.155192
756.0,373,83684.58762
340.0,518,83755.579103
1466.0,1003,83866.034384
1476.0,709,83934.705301
990.0,599,83995.247207
254.0,168,84054.646863
1484.0,677,84126.563043
538.0,461,84191.690738
424.0,232,84197.131103
990.0,499,84250.489434
262.0,183,84309.531222
96.0,69,84311.069816
980.0,998,84441.722734
304.0,237,84450.961304
808.0,442,84506.862163
94.0,61,84508.871416
1000.0,1020,84632.587507
436.0,369,84696.704164
400.0,216,84702.62993
704.0,390,84758.385895
1468.0,746,84814.941921
556.0,370,84871.858071
552.0,288,84926.740228
712.0,367,84936.69459
722.0,357,85015.060173
414.0,215,85067.142522
724.0,359,85079.259062
434.0,230,85138.400434
548.0,323,85147.608387
1472.0,1153,85313.607113
262.0,159,85317.463228
712.0,357,85369.223994
246.0,308,85375.616983
302.0,304,85433.836445
300.0,375,85494.965632
254.0,138,85499.886909
690.0,848,85560.526269
770.0,574,85675.900148
546.0,294,85685.889451
266.0,278,85729.057117
546.0,295,85740.551257
342.0,365,85796.895739
380.0,201,85802.854247
1474.0,802,85923.799979
406.0,232,85930.683964
84.0,53,85980.386844
408.0,214,85987.623473
982.0,679,86053.011808
316.0,313,86098.843925
728.0,363,86150.753308
1460.0,1193,86300.735778
576.0,513,86370.435677
1476.0,953,86490.173446
654.0,321,86498.713017
810.0,401,86568.883293
244.0,186,86628.071206
438.0,886,86696.320405
82.0,55,86699.307931
86.0,55,86701.542654
990.0,785,86841.090459
710.0,353,86906.880354
1472.0,1084,87024.76315
634.0,314,87032.212972
762.0,379,87086.833472
1474.0,905,87232.014943
778.0,404,87285.990544
756.0,379,87294.830304
992.0,585,87410.716814
992.0,615,87462.513185
992.0,589,87518.192655
1102.0,777,87569.41299
986.0,573,87642.842505
760.0,374,87653.344931
1086.0,592,87701.872185
648.0,320,87747.642165
1474.0,1432,87870.687415
1472.0,758,87914.316757
408.0,208,87961.968803
980.0,489,88017.748466
776.0,390,88066.599666
628.0,318,88073.928803
548.0,418,88117.984773
628.0,312,88164.836483
696.0,360,88173.562743
1482.0,710,88279.610447
554.0,287,88286.478715
962.0,480,88329.116963
528.0,452,88380.720886
430.0,277,88426.468565
544.0,274,88432.318511
664.0,331,88503.512454
720.0,358,88516.319914
676.0,348,88561.645252
706.0,355,88606.963305
220.0,120,88610.410973
714.0,358,88657.000437
728.0,364,88665.13338
256.0,163,88713.093095
260.0,147,88716.283126
726.0,365,88770.44376
1000.0,616,88825.944969
538.0,347,88880.938696
434.0,333,88889.420211
342.0,254,88943.102567
750.0,677,89002.179003
436.0,377,89061.315681
250.0,171,89065.761206
796.0,611,89118.358625
718.0,355,89175.382499
1474.0,800,89275.656877
956.0,477,89336.956505
252.0,166,89341.669423
1476.0,935,89445.418869
648.0,321,89453.606862
720.0,360,89506.641988
86.0,81,89509.076819
644.0,321,89567.939255
642.0,318,89577.151995
752.0,368,89657.577647
992.0,578,89712.207224
992.0,499,89756.796761
694.0,347,89808.72464
1472.0,892,89916.903092
502.0,261,89925.608348
728.0,360,89979.746658
678.0,390,90026.791979
990.0,947,90121.623169
1090.0,563,90191.35059
986.0,492,90244.748387
246.0,255,90250.064611
436.0,277,90286.979267
1476.0,1265,90403.925998
986.0,505,90464.171749
1474.0,706,90516.50292
742.0,376,90565.643966
1478.0,1381,90726.649175
1468.0,647,90783.391408
1438.0,997,90881.430984
1086.0,542,90936.195589
1470.0,629,91004.210892
256.0,185,91055.834108
1098.0,553,91123.466518
1476.0,651,91178.585777
990.0,1060,91315.112797
1472.0,627,91399.530303
1476.0,990,91557.820132
632.0,315,91626.209219
242.0,244,91632.798575
426.0,424,91711.88005
664.0,331,91773.116495
1086.0,589,91836.640254
1480.0,680,91914.031101
784.0,391,91978.82825
1098.0,682,92077.34611
984.0,512,92146.119914
888.0,1166,92327.661125
1466.0,886,92431.216146
898.0,1147,92627.415607
1406.0,593,92711.072854
1470.0,664,92800.695756
658.0,326,92868.814385
976.0,486,92937.314106
1468.0,702,93011.496305
996.0,534,93080.154246
1470.0,678,93219.776102
258.0,159,93226.284886
546.0,283,93235.654846
944.0,472,93309.099488
1096.0,547,93384.568107
1470.0,694,93532.794966
630.0,320,93538.760692
890.0,1142,93720.107346
1466.0,979,93805.395301
1460.0,759,93947.901313
258.0,148,93954.870793
990.0,539,94003.551493
994.0,496,94081.235876
1464.0,646,94222.456935
1468.0,646,94290.039815
1000.0,530,94358.820916
1488.0,870,94495.998791
1464.0,637,94584.105123
990.0,640,94657.363008
1470.0,675,94729.415323
1472.0,684,94854.90248
1482.0,681,94928.275402
1478.0,805,95044.855575
496.0,253,95053.564627
496.0,252,95109.313821
1478.0,715,95185.233449
1484.0,700,95261.430286
1090.0,569,95333.985406
1484.0,686,95448.759672
